,Station No.,Status,Time,Stands,Bikes Avail,Spaces Avail,Bank,human_readible,weather_tamp,weather_rain,weather_temperature,weather_time
123320,84.0,OPEN,1521142543000,30,22,8,0,15/03/2018 19:35:43,1521147600000.0,0.09,7.38,15/03/2018 21:00
123322,11.0,OPEN,1521142693000,30,1,29,0,15/03/2018 19:38:13,1521147600000.0,0.09,7.38,15/03/2018 21:00
123323,17.0,OPEN,1521142454000,20,9,11,0,15/03/2018 19:34:14,1521147600000.0,0.09,7.38,15/03/2018 21:00
123324,45.0,OPEN,1521142468000,30,20,10,0,15/03/2018 19:34:28,1521147600000.0,0.09,7.38,15/03/2018 21:00
123327,91.0,OPEN,1521142523000,30,15,15,0,15/03/2018 19:35:23,1521147600000.0,0.09,7.38,15/03/2018 21:00
123328,99.0,OPEN,1521142620000,30,18,12,0,15/03/2018 19:37:00,1521147600000.0,0.09,7.38,15/03/2018 21:00
123329,9.0,OPEN,1521142595000,24,22,2,0,15/03/2018 19:36:35,1521147600000.0,0.09,7.38,15/03/2018 21:00
123330,67.0,OPEN,1521142545000,40,14,26,0,15/03/2018 19:35:45,1521147600000.0,0.09,7.38,15/03/2018 21:00
123331,55.0,OPEN,1521142467000,36,0,36,0,15/03/2018 19:34:27,1521147600000.0,0.09,7.38,15/03/2018 21:00
123332,62.0,OPEN,1521142461000,40,2,38,0,15/03/2018 19:34:21,1521147600000.0,0.09,7.38,15/03/2018 21:00
123333,5.0,OPEN,1521142707000,40,20,20,0,15/03/2018 19:38:27,1521147600000.0,0.09,7.38,15/03/2018 21:00
123335,61.0,OPEN,1521142512000,25,10,15,1,15/03/2018 19:35:12,1521147600000.0,0.09,7.38,15/03/2018 21:00
123336,77.0,OPEN,1521142477000,29,3,26,0,15/03/2018 19:34:37,1521147600000.0,0.09,7.38,15/03/2018 21:00
123337,73.0,OPEN,1521142544000,30,12,18,1,15/03/2018 19:35:44,1521147600000.0,0.09,7.38,15/03/2018 21:00
123339,49.0,OPEN,1521142683000,40,34,6,0,15/03/2018 19:38:03,1521147600000.0,0.09,7.38,15/03/2018 21:00
123340,19.0,OPEN,1521142649000,30,1,29,0,15/03/2018 19:37:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
123341,7.0,OPEN,1521142439000,29,4,25,1,15/03/2018 19:33:59,1521147600000.0,0.09,7.38,15/03/2018 21:00
123342,60.0,OPEN,1521142671000,30,19,11,1,15/03/2018 19:37:51,1521147600000.0,0.09,7.38,15/03/2018 21:00
123343,102.0,OPEN,1521142577000,40,3,37,0,15/03/2018 19:36:17,1521147600000.0,0.09,7.38,15/03/2018 21:00
123344,38.0,OPEN,1521142604000,40,36,2,0,15/03/2018 19:36:44,1521147600000.0,0.09,7.38,15/03/2018 21:00
123346,58.0,OPEN,1521142571000,40,11,29,1,15/03/2018 19:36:11,1521147600000.0,0.09,7.38,15/03/2018 21:00
123347,66.0,OPEN,1521142714000,40,6,33,0,15/03/2018 19:38:34,1521147600000.0,0.09,7.38,15/03/2018 21:00
123348,101.0,OPEN,1521142630000,30,6,24,0,15/03/2018 19:37:10,1521147600000.0,0.09,7.38,15/03/2018 21:00
123349,47.0,OPEN,1521142654000,40,0,40,0,15/03/2018 19:37:34,1521147600000.0,0.09,7.38,15/03/2018 21:00
123350,8.0,OPEN,1521142531000,30,9,21,0,15/03/2018 19:35:31,1521147600000.0,0.09,7.38,15/03/2018 21:00
123352,16.0,OPEN,1521142700000,20,12,8,0,15/03/2018 19:38:20,1521147600000.0,0.09,7.38,15/03/2018 21:00
123353,96.0,OPEN,1521142470000,30,15,15,0,15/03/2018 19:34:30,1521147600000.0,0.09,7.38,15/03/2018 21:00
123355,76.0,OPEN,1521142467000,38,11,27,0,15/03/2018 19:34:27,1521147600000.0,0.09,7.38,15/03/2018 21:00
123356,71.0,OPEN,1521142683000,40,7,33,1,15/03/2018 19:38:03,1521147600000.0,0.09,7.38,15/03/2018 21:00
123357,79.0,OPEN,1521142687000,27,0,27,0,15/03/2018 19:38:07,1521147600000.0,0.09,7.38,15/03/2018 21:00
123358,69.0,OPEN,1521142704000,40,1,39,0,15/03/2018 19:38:24,1521147600000.0,0.09,7.38,15/03/2018 21:00
123359,25.0,OPEN,1521142713000,30,0,30,0,15/03/2018 19:38:33,1521147600000.0,0.09,7.38,15/03/2018 21:00
123360,51.0,OPEN,1521142532000,40,19,21,0,15/03/2018 19:35:32,1521147600000.0,0.09,7.38,15/03/2018 21:00
123362,59.0,OPEN,1521142660000,20,8,12,0,15/03/2018 19:37:40,1521147600000.0,0.09,7.38,15/03/2018 21:00
123363,95.0,OPEN,1521142493000,40,19,21,1,15/03/2018 19:34:53,1521147600000.0,0.09,7.38,15/03/2018 21:00
123365,36.0,OPEN,1521142474000,40,14,25,1,15/03/2018 19:34:34,1521147600000.0,0.09,7.38,15/03/2018 21:00
123367,22.0,OPEN,1521142699000,20,19,1,0,15/03/2018 19:38:19,1521147600000.0,0.09,7.38,15/03/2018 21:00
123368,12.0,OPEN,1521142660000,20,16,4,0,15/03/2018 19:37:40,1521147600000.0,0.09,7.38,15/03/2018 21:00
123369,34.0,OPEN,1521142589000,30,19,11,0,15/03/2018 19:36:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
123371,2.0,OPEN,1521142506000,20,3,17,1,15/03/2018 19:35:06,1521147600000.0,0.09,7.38,15/03/2018 21:00
123373,26.0,OPEN,1521142714000,20,4,16,1,15/03/2018 19:38:34,1521147600000.0,0.09,7.38,15/03/2018 21:00
123375,15.0,OPEN,1521142589000,16,1,15,0,15/03/2018 19:36:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
123376,86.0,OPEN,1521142664000,38,38,0,1,15/03/2018 19:37:44,1521147600000.0,0.09,7.38,15/03/2018 21:00
123377,35.0,OPEN,1521142690000,30,10,20,0,15/03/2018 19:38:10,1521147600000.0,0.09,7.38,15/03/2018 21:00
123378,10.0,OPEN,1521142718000,16,16,0,1,15/03/2018 19:38:38,1521147600000.0,0.09,7.38,15/03/2018 21:00
123383,33.0,OPEN,1521142644000,23,23,0,1,15/03/2018 19:37:24,1521147600000.0,0.09,7.38,15/03/2018 21:00
123384,44.0,OPEN,1521142500000,30,24,6,0,15/03/2018 19:35:00,1521147600000.0,0.09,7.38,15/03/2018 21:00
123386,57.0,OPEN,1521142660000,23,0,23,0,15/03/2018 19:37:40,1521147600000.0,0.09,7.38,15/03/2018 21:00
123387,80.0,OPEN,1521142518000,40,7,33,0,15/03/2018 19:35:18,1521147600000.0,0.09,7.38,15/03/2018 21:00
123389,3.0,OPEN,1521142638000,20,0,20,0,15/03/2018 19:37:18,1521147600000.0,0.09,7.38,15/03/2018 21:00
123390,46.0,OPEN,1521142427000,35,33,2,1,15/03/2018 19:33:47,1521147600000.0,0.09,7.38,15/03/2018 21:00
123391,40.0,OPEN,1521142536000,21,9,12,1,15/03/2018 19:35:36,1521147600000.0,0.09,7.38,15/03/2018 21:00
123392,29.0,OPEN,1521142709000,29,14,15,1,15/03/2018 19:38:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
123393,70.0,OPEN,1521142634000,40,18,22,1,15/03/2018 19:37:14,1521147600000.0,0.09,7.38,15/03/2018 21:00
123395,39.0,OPEN,1521142637000,20,3,17,1,15/03/2018 19:37:17,1521147600000.0,0.09,7.38,15/03/2018 21:00
123396,83.0,OPEN,1521142639000,40,22,18,0,15/03/2018 19:37:19,1521147600000.0,0.09,7.38,15/03/2018 21:00
123398,21.0,OPEN,1521142472000,30,22,7,0,15/03/2018 19:34:32,1521147600000.0,0.09,7.38,15/03/2018 21:00
123400,42.0,OPEN,1521142884000,30,30,0,1,15/03/2018 19:41:24,1521147600000.0,0.09,7.38,15/03/2018 21:00
123402,54.0,OPEN,1521142851000,33,2,31,0,15/03/2018 19:40:51,1521147600000.0,0.09,7.38,15/03/2018 21:00
123403,56.0,OPEN,1521142897000,40,3,37,0,15/03/2018 19:41:37,1521147600000.0,0.09,7.38,15/03/2018 21:00
123404,6.0,OPEN,1521142962000,20,10,10,0,15/03/2018 19:42:42,1521147600000.0,0.09,7.38,15/03/2018 21:00
123405,18.0,OPEN,1521142904000,30,3,27,1,15/03/2018 19:41:44,1521147600000.0,0.09,7.38,15/03/2018 21:00
123407,52.0,OPEN,1521142824000,32,15,17,0,15/03/2018 19:40:24,1521147600000.0,0.09,7.38,15/03/2018 21:00
123408,48.0,OPEN,1521142788000,40,31,9,0,15/03/2018 19:39:48,1521147600000.0,0.09,7.38,15/03/2018 21:00
123409,13.0,OPEN,1521142789000,30,8,22,0,15/03/2018 19:39:49,1521147600000.0,0.09,7.38,15/03/2018 21:00
123410,43.0,OPEN,1521143009000,30,2,28,1,15/03/2018 19:43:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
123413,98.0,OPEN,1521142840000,30,6,24,1,15/03/2018 19:40:40,1521147600000.0,0.09,7.38,15/03/2018 21:00
123415,1.0,OPEN,1521142916000,31,17,14,0,15/03/2018 19:41:56,1521147600000.0,0.09,7.38,15/03/2018 21:00
123416,23.0,OPEN,1521143001000,30,15,15,1,15/03/2018 19:43:21,1521147600000.0,0.09,7.38,15/03/2018 21:00
123417,68.0,OPEN,1521142826000,40,17,23,1,15/03/2018 19:40:26,1521147600000.0,0.09,7.38,15/03/2018 21:00
123418,74.0,OPEN,1521142798000,30,5,25,0,15/03/2018 19:39:58,1521147600000.0,0.09,7.38,15/03/2018 21:00
123419,87.0,OPEN,1521142991000,38,22,16,1,15/03/2018 19:43:11,1521147600000.0,0.09,7.38,15/03/2018 21:00
123421,90.0,CLOSED,1521142788000,40,0,0,0,15/03/2018 19:39:48,1521147600000.0,0.09,7.38,15/03/2018 21:00
123422,11.0,OPEN,1521143009000,30,1,29,0,15/03/2018 19:43:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
123423,17.0,OPEN,1521142891000,20,10,10,0,15/03/2018 19:41:31,1521147600000.0,0.09,7.38,15/03/2018 21:00
123425,72.0,OPEN,1521142735000,31,1,30,0,15/03/2018 19:38:55,1521147600000.0,0.09,7.38,15/03/2018 21:00
123426,63.0,OPEN,1521142860000,35,2,33,0,15/03/2018 19:41:00,1521147600000.0,0.09,7.38,15/03/2018 21:00
123427,91.0,OPEN,1521142820000,30,14,16,0,15/03/2018 19:40:20,1521147600000.0,0.09,7.38,15/03/2018 21:00
123429,9.0,OPEN,1521142851000,24,20,4,0,15/03/2018 19:40:51,1521147600000.0,0.09,7.38,15/03/2018 21:00
123430,67.0,OPEN,1521142942000,40,15,25,0,15/03/2018 19:42:22,1521147600000.0,0.09,7.38,15/03/2018 21:00
123433,5.0,OPEN,1521143014000,40,19,21,0,15/03/2018 19:43:34,1521147600000.0,0.09,7.38,15/03/2018 21:00
123434,97.0,OPEN,1521142789000,40,29,11,1,15/03/2018 19:39:49,1521147600000.0,0.09,7.38,15/03/2018 21:00
123436,77.0,OPEN,1521143000000,29,2,27,0,15/03/2018 19:43:20,1521147600000.0,0.09,7.38,15/03/2018 21:00
123438,4.0,OPEN,1521142861000,20,3,17,0,15/03/2018 19:41:01,1521147600000.0,0.09,7.38,15/03/2018 21:00
123439,49.0,OPEN,1521142992000,40,33,7,0,15/03/2018 19:43:12,1521147600000.0,0.09,7.38,15/03/2018 21:00
123440,19.0,OPEN,1521143014000,30,5,25,0,15/03/2018 19:43:34,1521147600000.0,0.09,7.38,15/03/2018 21:00
123443,102.0,OPEN,1521142937000,40,4,36,0,15/03/2018 19:42:17,1521147600000.0,0.09,7.38,15/03/2018 21:00
123444,38.0,OPEN,1521142854000,40,35,3,0,15/03/2018 19:40:54,1521147600000.0,0.09,7.38,15/03/2018 21:00
123445,53.0,OPEN,1521142849000,40,0,38,0,15/03/2018 19:40:49,1521147600000.0,0.09,7.38,15/03/2018 21:00
123446,58.0,OPEN,1521142962000,40,8,32,1,15/03/2018 19:42:42,1521147600000.0,0.09,7.38,15/03/2018 21:00
123447,66.0,OPEN,1521142741000,40,6,33,0,15/03/2018 19:39:01,1521147600000.0,0.09,7.38,15/03/2018 21:00
123448,101.0,OPEN,1521142782000,30,6,24,0,15/03/2018 19:39:42,1521147600000.0,0.09,7.38,15/03/2018 21:00
123450,8.0,OPEN,1521142790000,30,9,21,0,15/03/2018 19:39:50,1521147600000.0,0.09,7.38,15/03/2018 21:00
123451,27.0,OPEN,1521143014000,20,1,19,0,15/03/2018 19:43:34,1521147600000.0,0.09,7.38,15/03/2018 21:00
123452,16.0,OPEN,1521142885000,20,12,8,0,15/03/2018 19:41:25,1521147600000.0,0.09,7.38,15/03/2018 21:00
123453,96.0,OPEN,1521142838000,30,16,14,0,15/03/2018 19:40:38,1521147600000.0,0.09,7.38,15/03/2018 21:00
123454,82.0,OPEN,1521142795000,22,9,13,0,15/03/2018 19:39:55,1521147600000.0,0.09,7.38,15/03/2018 21:00
123455,76.0,OPEN,1521142934000,38,13,25,0,15/03/2018 19:42:14,1521147600000.0,0.09,7.38,15/03/2018 21:00
123456,71.0,OPEN,1521142805000,40,7,33,1,15/03/2018 19:40:05,1521147600000.0,0.09,7.38,15/03/2018 21:00
123458,69.0,OPEN,1521142863000,40,1,39,0,15/03/2018 19:41:03,1521147600000.0,0.09,7.38,15/03/2018 21:00
123460,51.0,OPEN,1521143013000,40,18,22,0,15/03/2018 19:43:33,1521147600000.0,0.09,7.38,15/03/2018 21:00
123461,37.0,OPEN,1521142978000,30,1,28,1,15/03/2018 19:42:58,1521147600000.0,0.09,7.38,15/03/2018 21:00
123462,59.0,OPEN,1521143013000,20,11,9,0,15/03/2018 19:43:33,1521147600000.0,0.09,7.38,15/03/2018 21:00
123464,94.0,OPEN,1521142977000,40,35,5,0,15/03/2018 19:42:57,1521147600000.0,0.09,7.38,15/03/2018 21:00
123465,36.0,OPEN,1521142760000,40,12,27,1,15/03/2018 19:39:20,1521147600000.0,0.09,7.38,15/03/2018 21:00
123466,93.0,OPEN,1521142891000,40,39,1,0,15/03/2018 19:41:31,1521147600000.0,0.09,7.38,15/03/2018 21:00
123469,34.0,OPEN,1521142894000,30,19,11,0,15/03/2018 19:41:34,1521147600000.0,0.09,7.38,15/03/2018 21:00
123470,78.0,OPEN,1521142901000,40,18,22,0,15/03/2018 19:41:41,1521147600000.0,0.09,7.38,15/03/2018 21:00
123471,2.0,OPEN,1521142902000,20,2,18,1,15/03/2018 19:41:42,1521147600000.0,0.09,7.38,15/03/2018 21:00
123472,75.0,OPEN,1521142741000,40,38,2,1,15/03/2018 19:39:01,1521147600000.0,0.09,7.38,15/03/2018 21:00
123473,26.0,OPEN,1521142792000,20,3,17,1,15/03/2018 19:39:52,1521147600000.0,0.09,7.38,15/03/2018 21:00
123474,65.0,OPEN,1521142958000,40,2,38,1,15/03/2018 19:42:38,1521147600000.0,0.09,7.38,15/03/2018 21:00
123477,35.0,OPEN,1521142900000,30,9,21,0,15/03/2018 19:41:40,1521147600000.0,0.09,7.38,15/03/2018 21:00
123478,10.0,OPEN,1521142837000,16,16,0,1,15/03/2018 19:40:37,1521147600000.0,0.09,7.38,15/03/2018 21:00
123479,100.0,OPEN,1521142950000,25,25,0,0,15/03/2018 19:42:30,1521147600000.0,0.09,7.38,15/03/2018 21:00
123480,24.0,OPEN,1521142940000,20,19,1,0,15/03/2018 19:42:20,1521147600000.0,0.09,7.38,15/03/2018 21:00
123481,64.0,CLOSED,1521142828000,40,0,0,1,15/03/2018 19:40:28,1521147600000.0,0.09,7.38,15/03/2018 21:00
123482,85.0,OPEN,1521142987000,35,17,18,1,15/03/2018 19:43:07,1521147600000.0,0.09,7.38,15/03/2018 21:00
123483,33.0,OPEN,1521142988000,23,22,1,1,15/03/2018 19:43:08,1521147600000.0,0.09,7.38,15/03/2018 21:00
123484,44.0,OPEN,1521142990000,30,23,7,0,15/03/2018 19:43:10,1521147600000.0,0.09,7.38,15/03/2018 21:00
123485,89.0,CLOSED,1521142937000,40,0,0,1,15/03/2018 19:42:17,1521147600000.0,0.09,7.38,15/03/2018 21:00
123488,41.0,OPEN,1521142892000,20,0,20,0,15/03/2018 19:41:32,1521147600000.0,0.09,7.38,15/03/2018 21:00
123490,46.0,OPEN,1521142964000,35,32,3,1,15/03/2018 19:42:44,1521147600000.0,0.09,7.38,15/03/2018 21:00
123491,40.0,OPEN,1521142880000,21,8,13,1,15/03/2018 19:41:20,1521147600000.0,0.09,7.38,15/03/2018 21:00
123493,70.0,OPEN,1521142883000,40,16,24,1,15/03/2018 19:41:23,1521147600000.0,0.09,7.38,15/03/2018 21:00
123494,28.0,OPEN,1521142929000,30,14,16,0,15/03/2018 19:42:09,1521147600000.0,0.09,7.38,15/03/2018 21:00
123495,39.0,OPEN,1521143003000,20,0,20,1,15/03/2018 19:43:23,1521147600000.0,0.09,7.38,15/03/2018 21:00
123497,92.0,OPEN,1521142879000,40,40,0,0,15/03/2018 19:41:19,1521147600000.0,0.09,7.38,15/03/2018 21:00
123498,21.0,OPEN,1521142908000,30,22,7,0,15/03/2018 19:41:48,1521147600000.0,0.09,7.38,15/03/2018 21:00
123499,88.0,OPEN,1521142887000,30,27,3,0,15/03/2018 19:41:27,1521147600000.0,0.09,7.38,15/03/2018 21:00
123501,30.0,CLOSED,1521143312000,20,0,0,1,15/03/2018 19:48:32,1521147600000.0,0.09,7.38,15/03/2018 21:00
123503,56.0,OPEN,1521143191000,40,2,38,0,15/03/2018 19:46:31,1521147600000.0,0.09,7.38,15/03/2018 21:00
123504,6.0,OPEN,1521143303000,20,11,9,0,15/03/2018 19:48:23,1521147600000.0,0.09,7.38,15/03/2018 21:00
123506,32.0,OPEN,1521143239000,30,11,19,1,15/03/2018 19:47:19,1521147600000.0,0.09,7.38,15/03/2018 21:00
123507,52.0,OPEN,1521143027000,32,15,17,0,15/03/2018 19:43:47,1521147600000.0,0.09,7.38,15/03/2018 21:00
123508,48.0,OPEN,1521143305000,40,32,8,0,15/03/2018 19:48:25,1521147600000.0,0.09,7.38,15/03/2018 21:00
123510,43.0,OPEN,1521143282000,30,1,29,1,15/03/2018 19:48:02,1521147600000.0,0.09,7.38,15/03/2018 21:00
123511,81.0,OPEN,1521143154000,40,7,33,0,15/03/2018 19:45:54,1521147600000.0,0.09,7.38,15/03/2018 21:00
123512,31.0,OPEN,1521143316000,20,15,5,0,15/03/2018 19:48:36,1521147600000.0,0.09,7.38,15/03/2018 21:00
123514,14.0,OPEN,1521143275000,30,30,0,0,15/03/2018 19:47:55,1521147600000.0,0.09,7.38,15/03/2018 21:00
123515,1.0,OPEN,1521143307000,31,15,16,0,15/03/2018 19:48:27,1521147600000.0,0.09,7.38,15/03/2018 21:00
123516,23.0,OPEN,1521143309000,30,15,15,1,15/03/2018 19:48:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
123517,68.0,OPEN,1521143099000,40,17,23,1,15/03/2018 19:44:59,1521147600000.0,0.09,7.38,15/03/2018 21:00
123519,87.0,OPEN,1521143167000,38,22,16,1,15/03/2018 19:46:07,1521147600000.0,0.09,7.38,15/03/2018 21:00
123520,84.0,OPEN,1521143152000,30,22,8,0,15/03/2018 19:45:52,1521147600000.0,0.09,7.38,15/03/2018 21:00
123522,11.0,OPEN,1521143237000,30,0,30,0,15/03/2018 19:47:17,1521147600000.0,0.09,7.38,15/03/2018 21:00
123524,45.0,OPEN,1521143079000,30,20,10,0,15/03/2018 19:44:39,1521147600000.0,0.09,7.38,15/03/2018 21:00
123526,63.0,OPEN,1521143292000,35,2,33,0,15/03/2018 19:48:12,1521147600000.0,0.09,7.38,15/03/2018 21:00
123528,99.0,OPEN,1521143229000,30,17,13,0,15/03/2018 19:47:09,1521147600000.0,0.09,7.38,15/03/2018 21:00
123529,9.0,OPEN,1521143294000,24,19,5,0,15/03/2018 19:48:14,1521147600000.0,0.09,7.38,15/03/2018 21:00
123530,67.0,OPEN,1521143130000,40,15,25,0,15/03/2018 19:45:30,1521147600000.0,0.09,7.38,15/03/2018 21:00
123531,55.0,OPEN,1521143077000,36,0,36,0,15/03/2018 19:44:37,1521147600000.0,0.09,7.38,15/03/2018 21:00
123532,62.0,OPEN,1521143070000,40,1,39,0,15/03/2018 19:44:30,1521147600000.0,0.09,7.38,15/03/2018 21:00
123533,5.0,OPEN,1521143276000,40,20,20,0,15/03/2018 19:47:56,1521147600000.0,0.09,7.38,15/03/2018 21:00
123535,61.0,OPEN,1521143122000,25,10,15,1,15/03/2018 19:45:22,1521147600000.0,0.09,7.38,15/03/2018 21:00
123537,73.0,OPEN,1521143309000,30,13,17,1,15/03/2018 19:48:29,1521147600000.0,0.09,7.38,15/03/2018 21:00
123538,4.0,OPEN,1521143199000,20,3,17,0,15/03/2018 19:46:39,1521147600000.0,0.09,7.38,15/03/2018 21:00
123539,49.0,OPEN,1521143211000,40,34,6,0,15/03/2018 19:46:51,1521147600000.0,0.09,7.38,15/03/2018 21:00
123540,19.0,OPEN,1521143296000,30,17,13,0,15/03/2018 19:48:16,1521147600000.0,0.09,7.38,15/03/2018 21:00
123541,7.0,OPEN,1521143048000,29,3,26,1,15/03/2018 19:44:08,1521147600000.0,0.09,7.38,15/03/2018 21:00
123542,60.0,OPEN,1521143231000,30,20,10,1,15/03/2018 19:47:11,1521147600000.0,0.09,7.38,15/03/2018 21:00
123544,38.0,OPEN,1521143316000,40,37,1,0,15/03/2018 19:48:36,1521147600000.0,0.09,7.38,15/03/2018 21:00
123546,58.0,OPEN,1521143146000,40,6,34,1,15/03/2018 19:45:46,1521147600000.0,0.09,7.38,15/03/2018 21:00
123549,47.0,OPEN,1521143262000,40,0,40,0,15/03/2018 19:47:42,1521147600000.0,0.09,7.38,15/03/2018 21:00
123550,8.0,OPEN,1521143192000,30,8,22,0,15/03/2018 19:46:32,1521147600000.0,0.09,7.38,15/03/2018 21:00
123551,27.0,OPEN,1521143020000,20,0,20,0,15/03/2018 19:43:40,1521147600000.0,0.09,7.38,15/03/2018 21:00
123552,16.0,OPEN,1521143191000,20,11,9,0,15/03/2018 19:46:31,1521147600000.0,0.09,7.38,15/03/2018 21:00
123555,76.0,OPEN,1521143306000,38,12,26,0,15/03/2018 19:48:26,1521147600000.0,0.09,7.38,15/03/2018 21:00
123556,71.0,OPEN,1521143154000,40,4,36,1,15/03/2018 19:45:54,1521147600000.0,0.09,7.38,15/03/2018 21:00
123557,79.0,OPEN,1521143297000,27,0,27,0,15/03/2018 19:48:17,1521147600000.0,0.09,7.38,15/03/2018 21:00
123560,51.0,OPEN,1521143294000,40,18,22,0,15/03/2018 19:48:14,1521147600000.0,0.09,7.38,15/03/2018 21:00
123561,37.0,OPEN,1521143034000,30,1,28,1,15/03/2018 19:43:54,1521147600000.0,0.09,7.38,15/03/2018 21:00
123563,95.0,OPEN,1521143096000,40,20,20,1,15/03/2018 19:44:56,1521147600000.0,0.09,7.38,15/03/2018 21:00
123564,94.0,OPEN,1521143274000,40,36,4,0,15/03/2018 19:47:54,1521147600000.0,0.09,7.38,15/03/2018 21:00
123567,22.0,OPEN,1521143146000,20,19,1,0,15/03/2018 19:45:46,1521147600000.0,0.09,7.38,15/03/2018 21:00
123568,12.0,OPEN,1521143283000,20,18,2,0,15/03/2018 19:48:03,1521147600000.0,0.09,7.38,15/03/2018 21:00
123569,34.0,OPEN,1521143317000,30,19,11,0,15/03/2018 19:48:37,1521147600000.0,0.09,7.38,15/03/2018 21:00
123574,65.0,OPEN,1521143176000,40,2,38,1,15/03/2018 19:46:16,1521147600000.0,0.09,7.38,15/03/2018 21:00
123575,15.0,OPEN,1521143211000,16,2,14,0,15/03/2018 19:46:51,1521147600000.0,0.09,7.38,15/03/2018 21:00
123576,86.0,OPEN,1521143274000,38,38,0,1,15/03/2018 19:47:54,1521147600000.0,0.09,7.38,15/03/2018 21:00
123577,35.0,OPEN,1521143219000,30,10,20,0,15/03/2018 19:46:59,1521147600000.0,0.09,7.38,15/03/2018 21:00
123580,24.0,OPEN,1521143042000,20,20,0,0,15/03/2018 19:44:02,1521147600000.0,0.09,7.38,15/03/2018 21:00
123583,33.0,OPEN,1521143306000,23,23,0,1,15/03/2018 19:48:26,1521147600000.0,0.09,7.38,15/03/2018 21:00
123584,44.0,OPEN,1521143049000,30,21,9,0,15/03/2018 19:44:09,1521147600000.0,0.09,7.38,15/03/2018 21:00
123586,57.0,OPEN,1521143268000,23,0,23,0,15/03/2018 19:47:48,1521147600000.0,0.09,7.38,15/03/2018 21:00
123587,80.0,OPEN,1521143224000,40,9,31,0,15/03/2018 19:47:04,1521147600000.0,0.09,7.38,15/03/2018 21:00
123589,3.0,OPEN,1521143247000,20,0,20,0,15/03/2018 19:47:27,1521147600000.0,0.09,7.38,15/03/2018 21:00
123591,40.0,OPEN,1521143031000,21,9,12,1,15/03/2018 19:43:51,1521147600000.0,0.09,7.38,15/03/2018 21:00
123592,29.0,OPEN,1521143195000,29,16,13,1,15/03/2018 19:46:35,1521147600000.0,0.09,7.38,15/03/2018 21:00
123593,70.0,OPEN,1521143191000,40,17,23,1,15/03/2018 19:46:31,1521147600000.0,0.09,7.38,15/03/2018 21:00
123594,28.0,OPEN,1521143236000,30,16,14,0,15/03/2018 19:47:16,1521147600000.0,0.09,7.38,15/03/2018 21:00
123595,39.0,OPEN,1521143296000,20,2,18,1,15/03/2018 19:48:16,1521147600000.0,0.09,7.38,15/03/2018 21:00
123596,83.0,OPEN,1521143178000,40,22,18,0,15/03/2018 19:46:18,1521147600000.0,0.09,7.38,15/03/2018 21:00
123597,92.0,OPEN,1521143272000,40,39,1,0,15/03/2018 19:47:52,1521147600000.0,0.09,7.38,15/03/2018 21:00
123599,88.0,OPEN,1521143107000,30,28,2,0,15/03/2018 19:45:07,1521147600000.0,0.09,7.38,15/03/2018 21:00
123600,42.0,OPEN,1521143332000,30,30,0,1,15/03/2018 19:48:52,1521147600000.0,0.09,7.38,15/03/2018 21:00
123602,54.0,OPEN,1521143524000,33,1,32,0,15/03/2018 19:52:04,1521147600000.0,0.09,7.38,15/03/2018 21:00
123603,56.0,OPEN,1521143413000,40,3,37,0,15/03/2018 19:50:13,1521147600000.0,0.09,7.38,15/03/2018 21:00
123604,6.0,OPEN,1521143336000,20,11,9,0,15/03/2018 19:48:56,1521147600000.0,0.09,7.38,15/03/2018 21:00
123605,18.0,OPEN,1521143463000,30,4,26,1,15/03/2018 19:51:03,1521147600000.0,0.09,7.38,15/03/2018 21:00
123606,32.0,OPEN,1521143601000,30,9,21,1,15/03/2018 19:53:21,1521147600000.0,0.09,7.38,15/03/2018 21:00
123607,52.0,OPEN,1521143405000,32,16,16,0,15/03/2018 19:50:05,1521147600000.0,0.09,7.38,15/03/2018 21:00
123608,48.0,OPEN,1521143361000,40,32,8,0,15/03/2018 19:49:21,1521147600000.0,0.09,7.38,15/03/2018 21:00
123609,13.0,OPEN,1521143398000,30,8,22,0,15/03/2018 19:49:58,1521147600000.0,0.09,7.38,15/03/2018 21:00
123612,31.0,OPEN,1521143604000,20,12,8,0,15/03/2018 19:53:24,1521147600000.0,0.09,7.38,15/03/2018 21:00
123613,98.0,OPEN,1521143426000,30,5,25,1,15/03/2018 19:50:26,1521147600000.0,0.09,7.38,15/03/2018 21:00
123615,1.0,OPEN,1521143612000,31,12,19,0,15/03/2018 19:53:32,1521147600000.0,0.09,7.38,15/03/2018 21:00
123616,23.0,OPEN,1521143504000,30,16,14,1,15/03/2018 19:51:44,1521147600000.0,0.09,7.38,15/03/2018 21:00
123618,74.0,OPEN,1521143517000,30,5,25,0,15/03/2018 19:51:57,1521147600000.0,0.09,7.38,15/03/2018 21:00
123621,90.0,CLOSED,1521143398000,40,0,0,0,15/03/2018 19:49:58,1521147600000.0,0.09,7.38,15/03/2018 21:00
123622,11.0,OPEN,1521143470000,30,0,30,0,15/03/2018 19:51:10,1521147600000.0,0.09,7.38,15/03/2018 21:00
